Adjusted for Inflation Title,Adjusted for Inflation Notes,Year Date,Metric Filter,Format Value # (Billion),Format Value # (Million),Adjusted for Inflation Flag,Value (For Charting),Axis (1),Label for Button (Pie),Billions (Show Totals),Millions (Show Totals),Format (copy),Format,Metric,Number of Records,Year,Value (Actual),Value (Actual) (copy),Year (copy)
,,2011,Value,,$119.4M,,119.4,1,View Single Year,,119.4M,LP/EP,LP/EP,Value,1,2011,$119M,$119M,2011
,,2011,Value,,$4.6M,,4.6,1,View Single Year,,4.6M,Vinyl Single,Vinyl Single,Value,1,2011,$5M,$5M,2011
,,2011,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value,1,2011,,,2011
,,2011,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value,1,2011,,,2011
,,2011,Value,,$151.0M,,151,1,View Single Year,,151.0M,Music Video (Physical),Music Video (Physical),Value,1,2011,$151M,$151M,2011
,,2011,Value,,$0.3M,,0.3,1,View Single Year,,0.3M,DVD Audio,DVD Audio,Value,1,2011,$0M,$0M,2011
,,2011,Value,,$1.5M,,1.5,1,View Single Year,,1.5M,SACD,SACD,Value,1,2011,$2M,$2M,2011
,,2011,Value,$1.5B,,,1522.4,1,View Single Year,1.5B,,Download Single,Download Single,Value,1,2011,"$1,522M","$1,522M",2011
,,2011,Value,$1.1B,,,1070.8,1,View Single Year,1.1B,,Download Album,Download Album,Value,1,2011,"$1,071M","$1,071M",2011
,,2011,Value,,$2.7M,,2.7,1,View Single Year,,2.7M,Kiosk,Kiosk,Value,1,2011,$3M,$3M,2011
,,2011,Value,,$32.4M,,32.4,1,View Single Year,,32.4M,Download Music Video,Download Music Video,Value,1,2011,$32M,$32M,2011
,,2011,Value,,$276.2M,,276.2,1,View Single Year,,276.2M,Ringtones & Ringbacks,Ringtones & Ringbacks,Value,1,2011,$276M,$276M,2011
,,2011,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value,1,2011,,,2011
,,2011,Value,,$247.8M,,247.8,1,View Single Year,,247.8M,Paid Subscription,Paid Subscription,Value,1,2011,$248M,$248M,2011
,,2011,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value,1,2011,,,2011
,,2011,Value,,$292.0M,,292,1,View Single Year,,292.0M,SoundExchange Distributions,SoundExchange Distributions,Value,1,2011,$292M,$292M,2011
,,2011,Value,,$113.8M,,113.8,1,View Single Year,,113.8M,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value,1,2011,$114M,$114M,2011
,,2011,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value,1,2011,,,2011
,,2011,Value,,$196.5M,,196.5,1,View Single Year,,196.5M,Synchronization,Synchronization,Value,1,2011,$197M,$197M,2011
,,2011,Value,$3.4B,,,3378.887538399,1,View Single Year,3.4B,,CD,CD,Value (Adjusted),1,2011,"$3,379M","$3,379M",2011
,,2011,Value,,$3.8M,,3.814011799,1,View Single Year,,3.8M,CD Single,CD Single,Value (Adjusted),1,2011,$4M,$4M,2011
,,2011,Value,,,,,1,View Single Year,,,Cassette,Cassette,Value (Adjusted),1,2011,,,2011
,,2011,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Value (Adjusted),1,2011,,,2011
,,2011,Value,,$130.1M,,130.112288220,1,View Single Year,,130.1M,LP/EP,LP/EP,Value (Adjusted),1,2011,$130M,$130M,2011
,,2011,Value,,$5.0M,,5.012701221,1,View Single Year,,5.0M,Vinyl Single,Vinyl Single,Value (Adjusted),1,2011,$5M,$5M,2011
,,2011,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value (Adjusted),1,2011,,,2011
,,2011,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value (Adjusted),1,2011,,,2011
,,2011,Value,,$164.5M,,164.547366175,1,View Single Year,,164.5M,Music Video (Physical),Music Video (Physical),Value (Adjusted),1,2011,$165M,$165M,2011
,,2011,Value,,$0.3M,,0.326915297,1,View Single Year,,0.3M,DVD Audio,DVD Audio,Value (Adjusted),1,2011,$0M,$0M,2011
,,2011,Value,,$1.6M,,1.634576485,1,View Single Year,,1.6M,SACD,SACD,Value (Adjusted),1,2011,$2M,$2M,2011
,,2011,Value,$1.7B,,,1658.986160692,1,View Single Year,1.7B,,Download Single,Download Single,Value (Adjusted),1,2011,"$1,659M","$1,659M",2011
,,2011,Value,$1.2B,,,1166.869666887,1,View Single Year,1.2B,,Download Album,Download Album,Value (Adjusted),1,2011,"$1,167M","$1,167M",2011
,,2011,Value,,$2.9M,,2.942237673,1,View Single Year,,2.9M,Kiosk,Kiosk,Value (Adjusted),1,2011,$3M,$3M,2011
,,2011,Value,,$35.3M,,35.306852080,1,View Single Year,,35.3M,Download Music Video,Download Music Video,Value (Adjusted),1,2011,$35M,$35M,2011
,,2011,Value,,$301.0M,,300.980016805,1,View Single Year,,301.0M,Ringtones & Ringbacks,Ringtones & Ringbacks,Value (Adjusted),1,2011,$301M,$301M,2011
,,2011,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value (Adjusted),1,2011,,,2011
,,2011,Value,,$270.0M,,270.032035352,1,View Single Year,,270.0M,Paid Subscription,Paid Subscription,Value (Adjusted),1,2011,$270M,$270M,2011
,,2011,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value (Adjusted),1,2011,,,2011
,,2011,Value,,$318.2M,,318.197555782,1,View Single Year,,318.2M,SoundExchange Distributions,SoundExchange Distributions,Value (Adjusted),1,2011,$318M,$318M,2011
,,2011,Value,,$124.0M,,124.009869342,1,View Single Year,,124.0M,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value (Adjusted),1,2011,$124M,$124M,2011
,,2011,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value (Adjusted),1,2011,,,2011
,,2011,Value,,$214.1M,,214.129519559,1,View Single Year,,214.1M,Synchronization,Synchronization,Value (Adjusted),1,2011,$214M,$214M,2011
,,2012,Value,,$198.2M,,198.164,1,View Single Year,,198.2M,CD,CD,Units,1,2012,$198M,$198M,2012
,,2012,Value,,$1.1M,,1.073,1,View Single Year,,1.1M,CD Single,CD Single,Units,1,2012,$1M,$1M,2012
,,2012,Value,,,,,1,View Single Year,,,Cassette,Cassette,Units,1,2012,,,2012
,,2012,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Units,1,2012,,,2012
,,2012,Value,,$6.9M,,6.915,1,View Single Year,,6.9M,LP/EP,LP/EP,Units,1,2012,$7M,$7M,2012
,,2012,Value,,$0.4M,,0.389,1,View Single Year,,0.4M,Vinyl Single,Vinyl Single,Units,1,2012,$0M,$0M,2012
,,2012,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Units,1,2012,,,2012
,,2012,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Units,1,2012,,,2012
,,2012,Value,,$6.0M,,6.033,1,View Single Year,,6.0M,Music Video (Physical),Music Video (Physical),Units,1,2012,$6M,$6M,2012
,,2012,Value,,$0.0,,0.009,1,View Single Year,,0.0M,DVD Audio,DVD Audio,Units,1,2012,$0M,$0M,2012
,,2012,Value,,$0.1M,,0.065,1,View Single Year,,0.1M,SACD,SACD,Units,1,2012,$0M,$0M,2012
,,2012,Value,$1.4B,,,1402.739,1,View Single Year,1.4B,,Download Single,Download Single,Units,1,2012,"$1,403M","$1,403M",2012
,,2012,Value,,$116.7M,,116.734,1,View Single Year,,116.7M,Download Album,Download Album,Units,1,2012,$117M,$117M,2012
,,2012,Value,,$2.0M,,1.955,1,View Single Year,,2.0M,Kiosk,Kiosk,Units,1,2012,$2M,$2M,2012
,,2012,Value,,$10.5M,,10.473,1,View Single Year,,10.5M,Download Music Video,Download Music Video,Units,1,2012,$10M,$10M,2012
,,2012,Value,,$58.8M,,58.757,1,View Single Year,,58.8M,Ringtones & Ringbacks,Ringtones & Ringbacks,Units,1,2012,$59M,$59M,2012
,,2012,Value,,,,,1,View Single Year,,,,,Units,1,2012,,,2012
,,2012,Value,,$3.4M,,3.36,1,View Single Year,,3.4M,Paid Subscriptions,Paid Subscriptions,Units,1,2012,$3M,$3M,2012
,,2012,Value,$2.5B,,,2485.615,1,View Single Year,2.5B,,CD,CD,Value,1,2012,"$2,486M","$2,486M",2012
,,2012,Value,,$3.2M,,3.225,1,View Single Year,,3.2M,CD Single,CD Single,Value,1,2012,$3M,$3M,2012
,,2012,Value,,,,,1,View Single Year,,,Cassette,Cassette,Value,1,2012,,,2012
,,2012,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Value,1,2012,,,2012
,,2012,Value,,$160.7M,,160.723,1,View Single Year,,160.7M,LP/EP,LP/EP,Value,1,2012,$161M,$161M,2012
,,2012,Value,,$4.7M,,4.743,1,View Single Year,,4.7M,Vinyl Single,Vinyl Single,Value,1,2012,$5M,$5M,2012
,,2012,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value,1,2012,,,2012
,,2012,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value,1,2012,,,2012
,,2012,Value,,$116.6M,,116.614,1,View Single Year,,116.6M,Music Video (Physical),Music Video (Physical),Value,1,2012,$117M,$117M,2012
,,2012,Value,,$0.2M,,0.183,1,View Single Year,,0.2M,DVD Audio,DVD Audio,Value,1,2012,$0M,$0M,2012
,,2012,Value,,$1.3M,,1.343,1,View Single Year,,1.3M,SACD,SACD,Value,1,2012,$1M,$1M,2012
,,2012,Value,$1.6B,,,1644.571,1,View Single Year,1.6B,,Download Single,Download Single,Value,1,2012,"$1,645M","$1,645M",2012
,,2012,Value,$1.2B,,,1204.822,1,View Single Year,1.2B,,Download Album,Download Album,Value,1,2012,"$1,205M","$1,205M",2012
,,2012,Value,,$3.7M,,3.654,1,View Single Year,,3.7M,Kiosk,Kiosk,Value,1,2012,$4M,$4M,2012
,,2012,Value,,$20.8M,,20.842,1,View Single Year,,20.8M,Download Music Video,Download Music Video,Value,1,2012,$21M,$21M,2012
,,2012,Value,,$146.0M,,145.993,1,View Single Year,,146.0M,Ringtones & Ringbacks,Ringtones & Ringbacks,Value,1,2012,$146M,$146M,2012
,,2012,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value,1,2012,,,2012
,,2012,Value,,$399.9M,,399.883,1,View Single Year,,399.9M,Paid Subscription,Paid Subscription,Value,1,2012,$400M,$400M,2012
,,2012,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value,1,2012,,,2012
,,2012,Value,,$462.0M,,462,1,View Single Year,,462.0M,SoundExchange Distributions,SoundExchange Distributions,Value,1,2012,$462M,$462M,2012
,,2012,Value,,$170.9M,,170.935,1,View Single Year,,170.9M,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value,1,2012,$171M,$171M,2012
,,2012,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value,1,2012,,,2012
,,2012,Value,,$190.6M,,190.598,1,View Single Year,,190.6M,Synchronization,Synchronization,Value,1,2012,$191M,$191M,2012
,,2012,Value,$2.7B,,,2653.701528786,1,View Single Year,2.7B,,CD,CD,Value (Adjusted),1,2012,"$2,654M","$2,654M",2012
,,2012,Value,,$3.4M,,3.443086492,1,View Single Year,,3.4M,CD Single,CD Single,Value (Adjusted),1,2012,$3M,$3M,2012
,,2012,Value,,,,,1,View Single Year,,,Cassette,Cassette,Value (Adjusted),1,2012,,,2012
,,2012,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Value (Adjusted),1,2012,,,2012
,,2012,Value,,$171.6M,,171.591686891,1,View Single Year,,171.6M,LP/EP,LP/EP,Value (Adjusted),1,2012,$172M,$172M,2012
,,2012,Value,,$5.1M,,5.063739296,1,View Single Year,,5.1M,Vinyl Single,Vinyl Single,Value (Adjusted),1,2012,$5M,$5M,2012
,,2012,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value (Adjusted),1,2012,,,2012
,,2012,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value (Adjusted),1,2012,,,2012
,,2012,Value,,$124.5M,,124.499872296,1,View Single Year,,124.5M,Music Video (Physical),Music Video (Physical),Value (Adjusted),1,2012,$124M,$124M,2012
,,2012,Value,,$0.2M,,0.195375140,1,View Single Year,,0.2M,DVD Audio,DVD Audio,Value (Adjusted),1,2012,$0M,$0M,2012
,,2012,Value,,$1.4M,,1.433818654,1,View Single Year,,1.4M,SACD,SACD,Value (Adjusted),1,2012,$1M,$1M,2012
,,2012,Value,$1.8B,,,1755.783006176,1,View Single Year,1.8B,,Download Single,Download Single,Value (Adjusted),1,2012,"$1,756M","$1,756M",2012
,,2012,Value,$1.3B,,,1286.296543638,1,View Single Year,1.3B,,Download Album,Download Album,Value (Adjusted),1,2012,"$1,286M","$1,286M",2012
,,2012,Value,,$3.9M,,3.901097067,1,View Single Year,,3.9M,Kiosk,Kiosk,Value (Adjusted),1,2012,$4M,$4M,2012
,,2012,Value,,$22.3M,,22.251413539,1,View Single Year,,22.3M,Download Music Video,Download Music Video,Value (Adjusted),1,2012,$22M,$22M,2012
,,2012,Value,,$155.9M,,155.865589519,1,View Single Year,,155.9M,Ringtones & Ringbacks,Ringtones & Ringbacks,Value (Adjusted),1,2012,$156M,$156M,2012
,,2012,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value (Adjusted),1,2012,,,2012
,,2012,Value,,$426.9M,,426.924575381,1,View Single Year,,426.9M,Paid Subscription,Paid Subscription,Value (Adjusted),1,2012,$427M,$427M,2012
,,2012,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value (Adjusted),1,2012,,,2012
,,2012,Value,,$493.2M,,493.242157896,1,View Single Year,,493.2M,SoundExchange Distributions,SoundExchange Distributions,Value (Adjusted),1,2012,$493M,$493M,2012
,,2012,Value,,$182.5M,,182.494260303,1,View Single Year,,182.5M,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value (Adjusted),1,2012,$182M,$182M,2012
,,2012,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value (Adjusted),1,2012,,,2012
,,2012,Value,,$203.5M,,203.486945478,1,View Single Year,,203.5M,Synchronization,Synchronization,Value (Adjusted),1,2012,$203M,$203M,2012
,,2013,Value,,$173.8M,,173.793,1,View Single Year,,173.8M,CD,CD,Units,1,2013,$174M,$174M,2013
,,2013,Value,,$0.6M,,0.629,1,View Single Year,,0.6M,CD Single,CD Single,Units,1,2013,$1M,$1M,2013
,,2013,Value,,,,,1,View Single Year,,,Cassette,Cassette,Units,1,2013,,,2013
,,2013,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Units,1,2013,,,2013
,,2013,Value,,$9.4M,,9.351,1,View Single Year,,9.4M,LP/EP,LP/EP,Units,1,2013,$9M,$9M,2013
,,2013,Value,,$0.3M,,0.316,1,View Single Year,,0.3M,Vinyl Single,Vinyl Single,Units,1,2013,$0M,$0M,2013
,,2013,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Units,1,2013,,,2013
,,2013,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Units,1,2013,,,2013
,,2013,Value,,$4.8M,,4.815,1,View Single Year,,4.8M,Music Video (Physical),Music Video (Physical),Units,1,2013,$5M,$5M,2013
,,2013,Value,,-$0.1M,,,1,View Single Year,,-0.1M,DVD Audio,DVD Audio,Units,1,2013,$0M,$0M,2013
,,2013,Value,,$0.0,,0.045,1,View Single Year,,0.0M,SACD,SACD,Units,1,2013,$0M,$0M,2013
,,2013,Value,$1.3B,,,1332.795,1,View Single Year,1.3B,,Download Single,Download Single,Units,1,2013,"$1,333M","$1,333M",2013
,,2013,Value,,$118.0M,,117.979,1,View Single Year,,118.0M,Download Album,Download Album,Units,1,2013,$118M,$118M,2013
,,2013,Value,,$3.7M,,3.744,1,View Single Year,,3.7M,Kiosk,Kiosk,Units,1,2013,$4M,$4M,2013
,,2013,Value,,$8.4M,,8.412,1,View Single Year,,8.4M,Download Music Video,Download Music Video,Units,1,2013,$8M,$8M,2013
,,2013,Value,,$39.4M,,39.366,1,View Single Year,,39.4M,Ringtones & Ringbacks,Ringtones & Ringbacks,Units,1,2013,$39M,$39M,2013
,,2013,Value,,,,,1,View Single Year,,,,,Units,1,2013,,,2013
,,2013,Value,,$6.2M,,6.16,1,View Single Year,,6.2M,Paid Subscriptions,Paid Subscriptions,Units,1,2013,$6M,$6M,2013
,,2013,Value,$2.1B,,,2140.918,1,View Single Year,2.1B,,CD,CD,Value,1,2013,"$2,141M","$2,141M",2013
,,2013,Value,,$2.4M,,2.446,1,View Single Year,,2.4M,CD Single,CD Single,Value,1,2013,$2M,$2M,2013
,,2013,Value,,,,,1,View Single Year,,,Cassette,Cassette,Value,1,2013,,,2013
,,2013,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Value,1,2013,,,2013
,,2013,Value,,$210.7M,,210.739,1,View Single Year,,210.7M,LP/EP,LP/EP,Value,1,2013,$211M,$211M,2013
,,2013,Value,,$3.0M,,2.979,1,View Single Year,,3.0M,Vinyl Single,Vinyl Single,Value,1,2013,$3M,$3M,2013
,,2013,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value,1,2013,,,2013
,,2013,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value,1,2013,,,2013
,,2013,Value,,$106.3M,,106.283,1,View Single Year,,106.3M,Music Video (Physical),Music Video (Physical),Value,1,2013,$106M,$106M,2013
,,2013,Value,,-$0.5M,,,1,View Single Year,,-0.5M,DVD Audio,DVD Audio,Value,1,2013,$0M,$0M,2013
,,2013,Value,,$1.0M,,0.978,1,View Single Year,,1.0M,SACD,SACD,Value,1,2013,$1M,$1M,2013
,,2013,Value,$1.6B,,,1573.421,1,View Single Year,1.6B,,Download Single,Download Single,Value,1,2013,"$1,573M","$1,573M",2013
,,2013,Value,$1.2B,,,1232.14,1,View Single Year,1.2B,,Download Album,Download Album,Value,1,2013,"$1,232M","$1,232M",2013
,,2013,Value,,$6.2M,,6.184,1,View Single Year,,6.2M,Kiosk,Kiosk,Value,1,2013,$6M,$6M,2013
,,2013,Value,,$16.7M,,16.741,1,View Single Year,,16.7M,Download Music Video,Download Music Video,Value,1,2013,$17M,$17M,2013
,,2013,Value,,$98.0M,,98,1,View Single Year,,98.0M,Ringtones & Ringbacks,Ringtones & Ringbacks,Value,1,2013,$98M,$98M,2013
,,2013,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value,1,2013,,,2013
,,2013,Value,,$643.3M,,643.324,1,View Single Year,,643.3M,Paid Subscription,Paid Subscription,Value,1,2013,$643M,$643M,2013
,,2013,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value,1,2013,,,2013
,,2013,Value,,$590.4M,,590.4,1,View Single Year,,590.4M,SoundExchange Distributions,SoundExchange Distributions,Value,1,2013,$590M,$590M,2013
,,2013,Value,,$220.9M,,220.874,1,View Single Year,,220.9M,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value,1,2013,$221M,$221M,2013
,,2013,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value,1,2013,,,2013
,,2013,Value,,$189.7M,,189.679,1,View Single Year,,189.7M,Synchronization,Synchronization,Value,1,2013,$190M,$190M,2013
,,2013,Value,$2.3B,,,2252.698223964,1,View Single Year,2.3B,,CD,CD,Value (Adjusted),1,2013,"$2,253M","$2,253M",2013
,,2013,Value,,$2.6M,,2.573708968,1,View Single Year,,2.6M,CD Single,CD Single,Value (Adjusted),1,2013,$3M,$3M,2013
,,2013,Value,,,,,1,View Single Year,,,Cassette,Cassette,Value (Adjusted),1,2013,,,2013
,,2013,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Value (Adjusted),1,2013,,,2013
,,2013,Value,,$221.7M,,221.741968174,1,View Single Year,,221.7M,LP/EP,LP/EP,Value (Adjusted),1,2013,$222M,$222M,2013
,,2013,Value,,$3.1M,,3.134537619,1,View Single Year,,3.1M,Vinyl Single,Vinyl Single,Value (Adjusted),1,2013,$3M,$3M,2013
,,2013,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value (Adjusted),1,2013,,,2013
,,2013,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value (Adjusted),1,2013,,,2013
,,2013,Value,,$111.8M,,111.832179158,1,View Single Year,,111.8M,Music Video (Physical),Music Video (Physical),Value (Adjusted),1,2013,$112M,$112M,2013
,,2013,Value,,-$0.5M,,,1,View Single Year,,-0.5M,DVD Audio,DVD Audio,Value (Adjusted),1,2013,($1M),($1M),2013
,,2013,Value,,$1.0M,,1.029062703,1,View Single Year,,1.0M,SACD,SACD,Value (Adjusted),1,2013,$1M,$1M,2013
,,2013,Value,$1.7B,,,1655.571438162,1,View Single Year,1.7B,,Download Single,Download Single,Value (Adjusted),1,2013,"$1,656M","$1,656M",2013
,,2013,Value,$1.3B,,,1296.471695635,1,View Single Year,1.3B,,Download Album,Download Album,Value (Adjusted),1,2013,"$1,296M","$1,296M",2013
,,2013,Value,,$6.5M,,6.506875003,1,View Single Year,,6.5M,Kiosk,Kiosk,Value (Adjusted),1,2013,$7M,$7M,2013
,,2013,Value,,$17.6M,,17.615070249,1,View Single Year,,17.6M,Download Music Video,Download Music Video,Value (Adjusted),1,2013,$18M,$18M,2013
,,2013,Value,,$103.1M,,103.116712526,1,View Single Year,,103.1M,Ringtones & Ringbacks,Ringtones & Ringbacks,Value (Adjusted),1,2013,$103M,$103M,2013
,,2013,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value (Adjusted),1,2013,,,2013
,,2013,Value,,$676.9M,,676.912816013,1,View Single Year,,676.9M,Paid Subscription,Paid Subscription,Value (Adjusted),1,2013,$677M,$677M,2013
,,2013,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value (Adjusted),1,2013,,,2013
,,2013,Value,,$621.2M,,621.225582404,1,View Single Year,,621.2M,SoundExchange Distributions,SoundExchange Distributions,Value (Adjusted),1,2013,$621M,$621M,2013
,,2013,Value,,$232.4M,,232.406130230,1,View Single Year,,232.4M,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value (Adjusted),1,2013,$232M,$232M,2013
,,2013,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value (Adjusted),1,2013,,,2013
,,2013,Value,,$199.6M,,199.582397095,1,View Single Year,,199.6M,Synchronization,Synchronization,Value (Adjusted),1,2013,$200M,$200M,2013
,,2014,Value,,$138.7M,,138.702,1,View Single Year,,138.7M,CD,CD,Units,1,2014,$139M,$139M,2014
,,2014,Value,,$0.9M,,0.929,1,View Single Year,,0.9M,CD Single,CD Single,Units,1,2014,$1M,$1M,2014
,,2014,Value,,,,,1,View Single Year,,,Cassette,Cassette,Units,1,2014,,,2014
,,2014,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Units,1,2014,,,2014
,,2014,Value,,$10.3M,,10.316,1,View Single Year,,10.3M,LP/EP,LP/EP,Units,1,2014,$10M,$10M,2014
,,2014,Value,,$0.5M,,0.481,1,View Single Year,,0.5M,Vinyl Single,Vinyl Single,Units,1,2014,$0M,$0M,2014
,,2014,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Units,1,2014,,,2014
,,2014,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Units,1,2014,,,2014
,,2014,Value,,$4.1M,,4.065,1,View Single Year,,4.1M,Music Video (Physical),Music Video (Physical),Units,1,2014,$4M,$4M,2014
,,2014,Value,,$0.1M,,0.067,1,View Single Year,,0.1M,DVD Audio,DVD Audio,Units,1,2014,$0M,$0M,2014
,,2014,Value,,$0.0,,0.03,1,View Single Year,,0.0M,SACD,SACD,Units,1,2014,$0M,$0M,2014
,,2014,Value,$1.2B,,,1154.379,1,View Single Year,1.2B,,Download Single,Download Single,Units,1,2014,"$1,154M","$1,154M",2014
,,2014,Value,,$114.2M,,114.23,1,View Single Year,,114.2M,Download Album,Download Album,Units,1,2014,$114M,$114M,2014
,,2014,Value,,$1.6M,,1.592,1,View Single Year,,1.6M,Kiosk,Kiosk,Units,1,2014,$2M,$2M,2014
,,2014,Value,,$6.8M,,6.823,1,View Single Year,,6.8M,Download Music Video,Download Music Video,Units,1,2014,$7M,$7M,2014
,,2014,Value,,$26.6M,,26.632,1,View Single Year,,26.6M,Ringtones & Ringbacks,Ringtones & Ringbacks,Units,1,2014,$27M,$27M,2014
,,2014,Value,,,,,1,View Single Year,,,,,Units,1,2014,,,2014
,,2014,Value,,$7.7M,,7.73,1,View Single Year,,7.7M,Paid Subscriptions,Paid Subscriptions,Units,1,2014,$8M,$8M,2014
,,2014,Value,$1.8B,,,1776.249,1,View Single Year,1.8B,,CD,CD,Value,1,2014,"$1,776M","$1,776M",2014
,,2014,Value,,$3.6M,,3.616,1,View Single Year,,3.6M,CD Single,CD Single,Value,1,2014,$4M,$4M,2014
,,2014,Value,,,,,1,View Single Year,,,Cassette,Cassette,Value,1,2014,,,2014
,,2014,Value,,,,,1,View Single Year,,,Cassette Single,Cassette Single,Value,1,2014,,,2014
,,2014,Value,,$243.8M,,243.847,1,View Single Year,,243.8M,LP/EP,LP/EP,Value,1,2014,$244M,$244M,2014
,,2014,Value,,$5.5M,,5.499,1,View Single Year,,5.5M,Vinyl Single,Vinyl Single,Value,1,2014,$5M,$5M,2014
,,2014,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value,1,2014,,,2014
,,2014,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value,1,2014,,,2014
,,2014,Value,,$89.7M,,89.706,1,View Single Year,,89.7M,Music Video (Physical),Music Video (Physical),Value,1,2014,$90M,$90M,2014
